date,close,imp30,imp60,imp90,imp120
8/30/2011,55.7129,29.29,32.103,32.581,33.697
8/31/2011,54.9757,30.24,32.436,32.677,33.5
9/1/2011,54.45,30.45,32.709,33.155,34.095
9/2/2011,53.4357,33.08,35.198,35.343,35.752
9/6/2011,54.2243,36.53,36.175,35.78,35.936
9/7/2011,54.8471,33.66,33.56,33.52,34.049
9/8/2011,54.8886,33.7,33.596,33.587,34.296
9/9/2011,53.9043,36.92,36.587,36.215,36.329
9/12/2011,54.2786,38.85,38.252,37.766,37.561
9/13/2011,54.9457,34.05,34.645,34.937,35.691
9/14/2011,55.6143,32.15,32.983,33.315,34.449
9/15/2011,56.1286,30.72,31.83,32.342,33.698
9/16/2011,57.2143,29.53,30.488,31.263,32.834
9/19/2011,58.8043,31.37,32.091,32.126,33.305
9/20/2011,59.0643,32.25,32.25,32.263,33.52
9/21/2011,58.8771,33.52,33.379,33.525,34.46
9/22/2011,57.4029,40.59,39.322,38.344,37.995
9/23/2011,57.7571,39.07,38.137,37.76,37.514
9/26/2011,57.5957,43.06,41.13,39.823,39.148
9/27/2011,57.0371,39.93,38.338,37.523,37.423
9/28/2011,56.7029,41.58,39.231,38.285,38.003
9/29/2011,55.7957,47.67,43.801,41.886,40.568
9/30/2011,54.4543,46.47,43.309,42.01,40.972
10/3/2011,53.5143,51.66,46.868,45.119,43.467
10/4/2011,53.2143,55.27,49.766,47.911,46.028
10/5/2011,54.0843,46.99,44.103,43.244,42.603
10/6/2011,53.91,46.56,42.913,42.177,41.727
10/7/2011,52.8286,46.09,42.637,42.026,41.664
10/11/2011,57.1843,40.55,39.257,39.172,39.426
10/12/2011,57.4557,38.9,37.526,37.488,37.999
10/13/2011,58.3471,37.94,36.565,36.598,37.134
10/14/2011,60.2857,38.11,36.373,36.084,36.762
10/17/2011,59.9986,41.96,38.556,38.155,37.943
10/18/2011,60.32,39.44,36.664,36.335,36.214
10/19/2011,56.9457,33.27,33.594,35.093,35.856
10/20/2011,56.4729,31.69,33.175,34.945,35.986
10/21/2011,56.1571,28.8,30.637,32.951,34.691
10/24/2011,57.9671,28.24,29.33,31.543,33.387
10/25/2011,56.8243,29.01,30.518,32.695,34.196
10/26/2011,57.2229,29.74,31.208,33.245,34.516
10/27/2011,57.8129,27.05,29.132,31.592,33.175
10/28/2011,57.85,25.89,28.078,30.61,32.616
10/31/2011,57.8257,26.91,29.194,31.433,32.957
11/1/2011,56.6443,30.65,32.431,34.564,35.506
11/2/2011,56.7729,31.28,33.191,35.044,35.792
11/3/2011,57.5814,27.32,30.456,32.878,34.445
11/4/2011,57.1771,26.67,30.296,32.782,34.292
11/7/2011,57.1043,27.49,31.217,33.652,35.047
11/8/2011,58.0329,26.49,29.578,32.286,34.25
11/9/2011,56.4686,30.85,33.582,35.422,36.596
11/10/2011,55.0314,34.75,37.204,38.611,39.128
11/14/2011,54.18,32.25,35.92,37.396,38.242
11/15/2011,55.5471,29.7,34.328,36.345,37.719
11/16/2011,54.9671,29.74,34.801,36.724,37.95
11/17/2011,53.9157,34.57,38.713,40.103,40.408
11/18/2011,53.5629,32.47,37.792,39.121,39.802
11/21/2011,52.7157,35.16,39.782,40.715,41.204
11/22/2011,53.7871,31.56,37.46,38.3,39.319
11/23/2011,52.4271,34.77,39.286,39.849,40.454
11/25/2011,51.9286,36.33,40.553,40.737,40.96
11/28/2011,53.7314,32.34,37.054,37.77,38.693
11/29/2011,53.3143,32.18,36.598,37.41,38.511
11/30/2011,54.6,29.09,33.791,34.798,36.442
12/1/2011,55.4186,28.27,32.693,33.653,35.432
12/2/2011,55.6714,27.86,32.078,33.068,35.049
12/5/2011,56.1443,29.06,32.336,33.294,35.281
12/6/2011,55.85,31.31,31.969,32.955,35.027
12/7/2011,55.5843,31.8,32.508,33.426,35.282
12/8/2011,55.8086,32.26,33.026,33.83,35.611
12/9/2011,56.2314,31.15,32.089,32.914,34.776
12/12/2011,55.9771,31.69,32.656,33.236,34.962
12/13/2011,55.5443,30.74,31.646,32.339,34.294
